300,하나리움퀸즈파크 동편 버스정류장,대구광역시 달성군 유가읍 테크노북로 164,대구광역시 달성군 유가읍 봉리 601,35.69641585,128.4613095,20,,N,N,,053-668-2914,대구광역시 달성군청
301,남해오네뜨2차 서편 버스정류장,대구광역시 달성군 유가읍 테크노대로5길57,대구광역시 달성군 유가읍 봉리 604,35.69489317,128.4643971,20,,N,N,,053-668-2914,대구광역시 달성군청
302,한라하우젠트 센트럴파크 서편,대구광역시 달성군 유가읍 테크노중앙대로 240,대구광역시 달성군 유가읍 봉리 606-2,35.6921636,128.4582271,20,,N,N,,053-668-2914,대구광역시 달성군청
303,해피타워 북편,대구광역시 달성군 유가읍 테크노상업로 82,대구광역시 달성군 유가읍 봉리 607,35.6932568,128.4587419,20,,N,N,,053-668-2914,대구광역시 달성군청
304,파스텔시티 북편,대구광역시 달성군 유가읍 테크노상업로 96,대구광역시 달성군 유가읍 봉리 608,35.69324529,128.4596918,10,,N,N,,053-668-2914,대구광역시 달성군청
305,비슬타워 북편,대구광역시 달성군 유가읍 테크노상업로 98,대구광역시 달성군 유가읍 봉리 608-1,35.69323315,128.4600981,10,,N,Y,태양광식,053-668-2914,대구광역시 달성군청
306,테크노시티 북편,대구광역시 달성군 유가읍 테크노상업로 100,대구광역시 달성군 유가읍 봉리 608-2,35.69323543,128.4605047,20,,N,N,,053-668-2914,대구광역시 달성군청
307,센트럴타워 북편,대구광역시 달성군 유가읍 테크노상업로 110,대구광역시 달성군 유가읍 봉리 615-1,35.69323347,128.4615563,10,,N,N,,053-668-2914,대구광역시 달성군청
308,엠스퀘어플러스 서편,,대구광역시 달성군 유가읍 봉리 615-3,35.69346526,128.4622466,9,,N,N,,053-668-2914,대구광역시 달성군청
309,하빈 묘1리 마을회관 앞,대구광역시 달성군 하빈면 육신사길 26,대구광역시 달성군 하빈면 묘리 701,35.90859908,128.4173355,14,,N,N,,053-668-2914,대구광역시 달성군청
310,현풍읍 행정복지센터 주차장,대구광역시 달성군 현풍읍 비슬로134길 157,대구광역시 달성군 현풍읍 부리 352-2,35.69725235,128.4475726,9,,N,N,,053-668-2914,대구광역시 달성군청
311,학우사 앞,대구광역시 달성군 현풍읍 비슬로134길 97,대구광역시 달성군 현풍읍 부리 437-3,35.69643706,128.4446236,10,,N,N,,053-668-2914,대구광역시 달성군청
312,현풍시외버스터미널 북편,대구광역시 달성군 현풍읍 현풍중앙로 119,대구광역시 달성군 현풍읍 성하리 402-3,35.69910822,128.4416137,18,,N,N,,053-668-2914,대구광역시 달성군청
313,현풍2교 앞,대구광역시 달성군 현풍읍 현풍로 88,대구광역시 달성군 현풍읍 중리 172,35.69631957,128.4487002,10,,N,N,,053-668-2914,대구광역시 달성군청
314,제일풍경채 앞 버스정류장,대구광역시 달성군 현풍읍 테크노상업로 49,대구광역시 달성군 현풍읍 중리 484,35.69319486,128.4540303,18,,N,N,,053-668-2914,대구광역시 달성군청
315,LH천년나무2단지 동편 버스정류장,대구광역시 달성군 현풍읍 테크노북로2길30,대구광역시 달성군 현풍읍 중리 488,35.69115275,128.4517927,20,,N,N,,053-668-2914,대구광역시 달성군청
316,테크노메디컬타워 서편,대구광역시 달성군 현풍읍 테크노상업로 46,대구광역시 달성군 현풍읍 중리 489,35.69261663,128.4547489,20,,N,N,,053-668-2914,대구광역시 달성군청
317,제일풍경채 맞은편 버스정류장,대구광역시 달성군 현풍읍 테크노상업로 50,대구광역시 달성군 현풍읍 중리 489-2,35.69296519,128.4554358,20,,N,Y,태양광식,053-668-2914,대구광역시 달성군청
318,논공읍 행정복지센터 논공공단출장소,대구광역시 달성군 논공읍 논공중앙로33길 3,대구광역시 달성군 논공읍 북리 1-130,35.73003954,128.4527811,9,,N,N,,053-668-2914,대구광역시 달성군청
319,달성군민운동장 서편출입구,,대구광역시 달성군 논공읍 북리 1,35.729572,128.451888,30,,N,N,,053-668-2914,대구광역시 달성군청
320,약산온천입구교차로,,대구광역시 달성군 논공읍 하리 717-2,35.73725568,128.4207185,12,,N,N,,053-668-2914,대구광역시 달성군청
321,"대실역 1,2,3,4,번출구 앞",대구광역시 달성군 다사읍 달구벌대로 879,대구광역시 달성군 다사읍 매곡리 1546-14,35.8579516,128.4655707,189,,N,Y,태양광식,053-668-2914,대구광역시 달성군청
322,"다사역 1,2,3,4번출구 앞",,대구광역시 달성군 다사읍 매곡리 689-1,35.86472735,128.4585437,54,,N,N,,053-668-2914,대구광역시 달성군청
323,문산취수장 부근,,대구광역시 달성군 다사읍 문산리 산28-1,35.85268555,128.4208713,10,,N,N,,053-668-2914,대구광역시 달성군청
324,다사읍 행정복지센터 서재출장소,대구광역시 달성군 다사읍 서재본길 25,대구광역시 달성군 다사읍 서재리 533,35.87222571,128.4942619,9,,N,N,,053-668-2914,대구광역시 달성군청
325,옥포 간경리 마을회관 앞,대구광역시 달성군 옥포읍 간경길 7,대구광역시 달성군 옥포읍 간경리 966-14,35.79059638,128.4695755,20,,N,N,,053-668-2914,대구광역시 달성군청
326,농업기술센터 안,대구광역시 달성군 옥포읍 비슬로 2040,대구광역시 달성군 옥포읍 교항리 2521-7,35.78270108,128.4467758,10,,N,N,,053-668-2914,대구광역시 달성군청
327,옥포읍 행정복지센터 앞,대구광역시 달성군 옥포읍 비슬로 2215,대구광역시 달성군 옥포읍 본리리 814-3,35.78924402,128.4640116,10,,N,N,,053-668-2914,대구광역시 달성군청
328,옥포 신당리 정자,,대구광역시 달성군 옥포읍 신당리 664-1,35.80267962,128.4454289,20,,N,Y,태양광식,053-668-2914,대구광역시 달성군청
329,포산중학교 맞은편,,대구광역시 달성군 유가읍 봉리 593-7,35.69695241,128.4604266,10,,N,N,,053-668-2914,대구광역시 달성군청
330,화성파크드림 남편 버스정류장,대구광역시 달성군 유가읍 테크노북로 165,대구광역시 달성군 유가읍 봉리 595,35.69817138,128.4620867,20,,N,N,,053-668-2914,대구광역시 달성군청
331,하나리움퀸즈파크 북편 버스정류장,대구광역시 달성군 유가읍 테크노북로 164,대구광역시 달성군 유가읍 봉리 601,35.69641585,128.4613095,20,,N,N,,053-668-2914,대구광역시 달성군청
332,하나리움퀸즈파크 동편 버스정류장,대구광역시 달성군 유가읍 테크노북로 164,대구광역시 달성군 유가읍 봉리 601,35.69641585,128.4613095,20,,N,N,,053-668-2914,대구광역시 달성군청
333,남해오네뜨2차 서편 버스정류장,대구광역시 달성군 유가읍 테크노대로5길57,대구광역시 달성군 유가읍 봉리 604,35.69489317,128.4643971,20,,N,N,,053-668-2914,대구광역시 달성군청
334,한라하우젠트 센트럴파크 서편,대구광역시 달성군 유가읍 테크노중앙대로 240,대구광역시 달성군 유가읍 봉리 606-2,35.6921636,128.4582271,20,,N,N,,053-668-2914,대구광역시 달성군청
335,해피타워 북편,대구광역시 달성군 유가읍 테크노상업로 82,대구광역시 달성군 유가읍 봉리 607,35.6932568,128.4587419,20,,N,N,,053-668-2914,대구광역시 달성군청
336,파스텔시티 북편,대구광역시 달성군 유가읍 테크노상업로 96,대구광역시 달성군 유가읍 봉리 608,35.69324529,128.4596918,10,,N,N,,053-668-2914,대구광역시 달성군청
337,비슬타워 북편,대구광역시 달성군 유가읍 테크노상업로 98,대구광역시 달성군 유가읍 봉리 608-1,35.69323315,128.4600981,10,,N,Y,태양광식,053-668-2914,대구광역시 달성군청
338,테크노시티 북편,대구광역시 달성군 유가읍 테크노상업로 100,대구광역시 달성군 유가읍 봉리 608-2,35.69323543,128.4605047,20,,N,N,,053-668-2914,대구광역시 달성군청
339,센트럴타워 북편,대구광역시 달성군 유가읍 테크노상업로 110,대구광역시 달성군 유가읍 봉리 615-1,35.69323347,128.4615563,10,,N,N,,053-668-2914,대구광역시 달성군청
340,엠스퀘어플러스 서편,,대구광역시 달성군 유가읍 봉리 615-3,35.69346526,128.4622466,9,,N,N,,053-668-2914,대구광역시 달성군청
341,하빈 묘1리 마을회관 앞,대구광역시 달성군 하빈면 육신사길 26,대구광역시 달성군 하빈면 묘리 701,35.90859908,128.4173355,14,,N,N,,053-668-2914,대구광역시 달성군청
342,현풍읍 행정복지센터 주차장,대구광역시 달성군 현풍읍 비슬로134길 157,대구광역시 달성군 현풍읍 부리 352-2,35.69725235,128.4475726,9,,N,N,,053-668-2914,대구광역시 달성군청
343,학우사 앞,대구광역시 달성군 현풍읍 비슬로134길 97,대구광역시 달성군 현풍읍 부리 437-3,35.69643706,128.4446236,10,,N,N,,053-668-2914,대구광역시 달성군청
344,현풍시외버스터미널 북편,대구광역시 달성군 현풍읍 현풍중앙로 119,대구광역시 달성군 현풍읍 성하리 402-3,35.69910822,128.4416137,18,,N,N,,053-668-2914,대구광역시 달성군청
345,현풍2교 앞,대구광역시 달성군 현풍읍 현풍로 88,대구광역시 달성군 현풍읍 중리 172,35.69631957,128.4487002,10,,N,N,,053-668-2914,대구광역시 달성군청
346,제일풍경채 앞 버스정류장,대구광역시 달성군 현풍읍 테크노상업로 49,대구광역시 달성군 현풍읍 중리 484,35.69319486,128.4540303,18,,N,N,,053-668-2914,대구광역시 달성군청
347,LH천년나무2단지 동편 버스정류장,대구광역시 달성군 현풍읍 테크노북로2길30,대구광역시 달성군 현풍읍 중리 488,35.69115275,128.4517927,20,,N,N,,053-668-2914,대구광역시 달성군청
348,테크노메디컬타워 서편,대구광역시 달성군 현풍읍 테크노상업로 46,대구광역시 달성군 현풍읍 중리 489,35.69261663,128.4547489,20,,N,N,,053-668-2914,대구광역시 달성군청
349,제일풍경채 맞은편 버스정류장,대구광역시 달성군 현풍읍 테크노상업로 50,대구광역시 달성군 현풍읍 중리 489-2,35.69296519,128.4554358,20,,N,Y,태양광식,053-668-2914,대구광역시 달성군청
350,타임스퀘어 동편 버스정류장,대구광역시 달성군 현풍읍 테크노중앙대로 243,대구광역시 달성군 현풍읍 중리 491-2,35.69213767,128.4573915,20,,N,N,,053-668-2914,대구광역시 달성군청
351,테크노월드프라자 앞,대구광역시 달성군 현풍읍 테크노상업로 40,대구광역시 달성군 현풍읍 중리 497,35.69226496,128.4543183,20,,N,N,,053-668-2914,대구광역시 달성군청
352,테크노타워 앞,대구광역시 달성군 현풍읍 테크노상업로 26,대구광역시 달성군 현풍읍 중리 497-3,35.69141045,128.4537372,20,,N,N,,053-668-2914,대구광역시 달성군청
353,LH천년나무2단지 맞은편 버스정류장,,대구광역시 달성군 현풍읍 중리 498-2,35.68993974,128.4532869,20,,N,N,,053-668-2914,대구광역시 달성군청
354,테크노폴리스 상업지구 보행자도로,,대구광역시 달성군 현풍읍 중리 502,35.69078414,128.4545566,9,,N,N,,053-668-2914,대구광역시 달성군청
355,현풍파출소 앞,대구광역시 달성군 현풍읍 현풍로 54,대구광역시 달성군 현풍읍 하리 65-2,35.69580509,128.4453192,9,,N,N,,053-668-2914,대구광역시 달성군청
356,명곡우체국 맞은편,대구광역시 달성군 화원읍 화암로 67,대구광역시 달성군 화원읍 명곡리 110-2,35.79786364,128.495859,21,,N,N,,053-668-2914,대구광역시 달성군청
357,남평문씨본리세거지 주차장 안,,대구광역시 달성군 화원읍 본리리 402-3,35.79161671,128.5175408,10,,N,N,,053-668-2914,대구광역시 달성군청
358,"설화명곡역 1,3,4,6번출구 앞",,대구광역시 달성군 화원읍 설화리 556-15,35.79936645,128.4900089,100,,N,N,태양광식,053-668-2914,대구광역시 달성군청
359,"화원역 3,4번출구 앞",대구광역시 달성군 화원읍 비슬로 2593,대구광역시 달성군 화원읍 천내리 38-7,35.80446969,128.5001213,70,,N,Y,태양광식,053-668-2914,대구광역시 달성군청
360,화원읍 행정복지센터 앞,대구광역시 달성군 화원읍 비슬로 2594,대구광역시 달성군 화원읍 천내리 426-1,35.8042338,128.5007176,12,,N,N,,053-668-2914,대구광역시 달성군청
361,팔조령 정상,,대구광역시 달성군 가창면 삼산리 산178-7,35.72075139,128.6773483,10,,N,Y,태양광식,053-668-2914,대구광역시 달성군청
362,논공읍 행정복지센터 안,대구광역시 달성군 논공읍 비슬로 1779,대구광역시 달성군 논공읍 금포리 1998,35.77426605,128.4200552,10,,N,N,,053-668-2914,대구광역시 달성군청
363,논공읍 행정복지센터 안,대구광역시 달성군 논공읍 비슬로 1779,대구광역시 달성군 논공읍 금포리 1998,35.77426605,128.4200552,10,,N,N,,053-668-2914,대구광역시 달성군청
364,팔조령 정상,,대구광역시 달성군 가창면 삼산리 산178-7,35.72075139,128.6773483,10,,N,Y,태양광식,053-668-2914,대구광역시 달성군청
365,화원읍 행정복지센터 앞,대구광역시 달성군 화원읍 비슬로 2594,대구광역시 달성군 화원읍 천내리 426-1,35.8042338,128.5007176,12,,N,N,,053-668-2914,대구광역시 달성군청
366,"화원역 3,4번출구 앞",대구광역시 달성군 화원읍 비슬로 2593,대구광역시 달성군 화원읍 천내리 38-7,35.80446969,128.5001213,70,,N,Y,태양광식,053-668-2914,대구광역시 달성군청
367,"설화명곡역 1,3,4,6번출구 앞",,대구광역시 달성군 화원읍 설화리 556-15,35.79936645,128.4900089,100,,N,N,태양광식,053-668-2914,대구광역시 달성군청
368,남평문씨본리세거지 주차장 안,,대구광역시 달성군 화원읍 본리리 402-3,35.79161671,128.5175408,10,,N,N,,053-668-2914,대구광역시 달성군청
369,명곡우체국 맞은편,대구광역시 달성군 화원읍 화암로 67,대구광역시 달성군 화원읍 명곡리 110-2,35.79786364,128.495859,21,,N,N,,053-668-2914,대구광역시 달성군청
370,현풍파출소 앞,대구광역시 달성군 현풍읍 현풍로 54,대구광역시 달성군 현풍읍 하리 65-2,35.69580509,128.4453192,9,,N,N,,053-668-2914,대구광역시 달성군청
371,테크노폴리스 상업지구 보행자도로,,대구광역시 달성군 현풍읍 중리 502,35.69078414,128.4545566,9,,N,N,,053-668-2914,대구광역시 달성군청
372,LH천년나무2단지 맞은편 버스정류장,,대구광역시 달성군 현풍읍 중리 498-2,35.68993974,128.4532869,20,,N,N,,053-668-2914,대구광역시 달성군청
373,테크노타워 앞,대구광역시 달성군 현풍읍 테크노상업로 26,대구광역시 달성군 현풍읍 중리 497-3,35.69141045,128.4537372,20,,N,N,,053-668-2914,대구광역시 달성군청
374,테크노월드프라자 앞,대구광역시 달성군 현풍읍 테크노상업로 40,대구광역시 달성군 현풍읍 중리 497,35.69226496,128.4543183,20,,N,N,,053-668-2914,대구광역시 달성군청
375,타임스퀘어 동편 버스정류장,대구광역시 달성군 현풍읍 테크노중앙대로 243,대구광역시 달성군 현풍읍 중리 491-2,35.69213767,128.4573915,20,,N,N,,053-668-2914,대구광역시 달성군청
376,제일풍경채 맞은편 버스정류장,대구광역시 달성군 현풍읍 테크노상업로 50,대구광역시 달성군 현풍읍 중리 489-2,35.69296519,128.4554358,20,,N,Y,태양광식,053-668-2914,대구광역시 달성군청
377,테크노메디컬타워 서편,대구광역시 달성군 현풍읍 테크노상업로 46,대구광역시 달성군 현풍읍 중리 489,35.69261663,128.4547489,20,,N,N,,053-668-2914,대구광역시 달성군청
378,LH천년나무2단지 동편 버스정류장,대구광역시 달성군 현풍읍 테크노북로2길30,대구광역시 달성군 현풍읍 중리 488,35.69115275,128.4517927,20,,N,N,,053-668-2914,대구광역시 달성군청
379,제일풍경채 앞 버스정류장,대구광역시 달성군 현풍읍 테크노상업로 49,대구광역시 달성군 현풍읍 중리 484,35.69319486,128.4540303,18,,N,N,,053-668-2914,대구광역시 달성군청
380,현풍2교 앞,대구광역시 달성군 현풍읍 현풍로 88,대구광역시 달성군 현풍읍 중리 172,35.69631957,128.4487002,10,,N,N,,053-668-2914,대구광역시 달성군청
381,현풍시외버스터미널 북편,대구광역시 달성군 현풍읍 현풍중앙로 119,대구광역시 달성군 현풍읍 성하리 402-3,35.69910822,128.4416137,18,,N,N,,053-668-2914,대구광역시 달성군청
382,학우사 앞,대구광역시 달성군 현풍읍 비슬로134길 97,대구광역시 달성군 현풍읍 부리 437-3,35.69643706,128.4446236,10,,N,N,,053-668-2914,대구광역시 달성군청
383,현풍읍 행정복지센터 주차장,대구광역시 달성군 현풍읍 비슬로134길 157,대구광역시 달성군 현풍읍 부리 352-2,35.69725235,128.4475726,9,,N,N,,053-668-2914,대구광역시 달성군청
384,하빈 묘1리 마을회관 앞,대구광역시 달성군 하빈면 육신사길 26,대구광역시 달성군 하빈면 묘리 701,35.90859908,128.4173355,14,,N,N,,053-668-2914,대구광역시 달성군청
385,엠스퀘어플러스 서편,,대구광역시 달성군 유가읍 봉리 615-3,35.69346526,128.4622466,9,,N,N,,053-668-2914,대구광역시 달성군청
386,센트럴타워 북편,대구광역시 달성군 유가읍 테크노상업로 110,대구광역시 달성군 유가읍 봉리 615-1,35.69323347,128.4615563,10,,N,N,,053-668-2914,대구광역시 달성군청
387,테크노시티 북편,대구광역시 달성군 유가읍 테크노상업로 100,대구광역시 달성군 유가읍 봉리 608-2,35.69323543,128.4605047,20,,N,N,,053-668-2914,대구광역시 달성군청
388,비슬타워 북편,대구광역시 달성군 유가읍 테크노상업로 98,대구광역시 달성군 유가읍 봉리 608-1,35.69323315,128.4600981,10,,N,Y,태양광식,053-668-2914,대구광역시 달성군청
389,파스텔시티 북편,대구광역시 달성군 유가읍 테크노상업로 96,대구광역시 달성군 유가읍 봉리 608,35.69324529,128.4596918,10,,N,N,,053-668-2914,대구광역시 달성군청
390,해피타워 북편,대구광역시 달성군 유가읍 테크노상업로 82,대구광역시 달성군 유가읍 봉리 607,35.6932568,128.4587419,20,,N,N,,053-668-2914,대구광역시 달성군청
391,한라하우젠트 센트럴파크 서편,대구광역시 달성군 유가읍 테크노중앙대로 240,대구광역시 달성군 유가읍 봉리 606-2,35.6921636,128.4582271,20,,N,N,,053-668-2914,대구광역시 달성군청
392,남해오네뜨2차 서편 버스정류장,대구광역시 달성군 유가읍 테크노대로5길57,대구광역시 달성군 유가읍 봉리 604,35.69489317,128.4643971,20,,N,N,,053-668-2914,대구광역시 달성군청
393,하나리움퀸즈파크 동편 버스정류장,대구광역시 달성군 유가읍 테크노북로 164,대구광역시 달성군 유가읍 봉리 601,35.69641585,128.4613095,20,,N,N,,053-668-2914,대구광역시 달성군청
394,하나리움퀸즈파크 북편 버스정류장,대구광역시 달성군 유가읍 테크노북로 164,대구광역시 달성군 유가읍 봉리 601,35.69641585,128.4613095,20,,N,N,,053-668-2914,대구광역시 달성군청
395,화성파크드림 남편 버스정류장,대구광역시 달성군 유가읍 테크노북로 165,대구광역시 달성군 유가읍 봉리 595,35.69817138,128.4620867,20,,N,N,,053-668-2914,대구광역시 달성군청
396,포산중학교 맞은편,,대구광역시 달성군 유가읍 봉리 593-7,35.69695241,128.4604266,10,,N,N,,053-668-2914,대구광역시 달성군청
397,옥포 신당리 정자,,대구광역시 달성군 옥포읍 신당리 664-1,35.80267962,128.4454289,20,,N,Y,태양광식,053-668-2914,대구광역시 달성군청
398,옥포읍 행정복지센터 앞,대구광역시 달성군 옥포읍 비슬로 2215,대구광역시 달성군 옥포읍 본리리 814-3,35.78924402,128.4640116,10,,N,N,,053-668-2914,대구광역시 달성군청
399,농업기술센터 안,대구광역시 달성군 옥포읍 비슬로 2040,대구광역시 달성군 옥포읍 교항리 2521-7,35.78270108,128.4467758,10,,N,N,,053-668-2914,대구광역시 달성군청
400,옥포 간경리 마을회관 앞,대구광역시 달성군 옥포읍 간경길 7,대구광역시 달성군 옥포읍 간경리 966-14,35.79059638,128.4695755,20,,N,N,,053-668-2914,대구광역시 달성군청
401,다사읍 행정복지센터 서재출장소,대구광역시 달성군 다사읍 서재본길 25,대구광역시 달성군 다사읍 서재리 533,35.87222571,128.4942619,9,,N,N,,053-668-2914,대구광역시 달성군청
402,문산취수장 부근,,대구광역시 달성군 다사읍 문산리 산28-1,35.85268555,128.4208713,10,,N,N,,053-668-2914,대구광역시 달성군청
403,"다사역 1,2,3,4번출구 앞",,대구광역시 달성군 다사읍 매곡리 689-1,35.86472735,128.4585437,54,,N,N,,053-668-2914,대구광역시 달성군청
404,"대실역 1,2,3,4,번출구 앞",대구광역시 달성군 다사읍 달구벌대로 879,대구광역시 달성군 다사읍 매곡리 1546-14,35.8579516,128.4655707,189,,N,Y,태양광식,053-668-2914,대구광역시 달성군청
405,침산초등학교 남(동)편,대구광역시 북구 성북로 25,,35.891695,128.586578,52,거치형,N,N,기타,053-665-2918,대구 북구청
406,침산초등학교 남(서)편,대구광역시 북구 성북로 25,,35.888897,128.588401,26,거치형,N,N,기타,053-665-2918,대구 북구청
407,침산초등학교 동편,대구광역시 북구 성북로 25,,35.891695,128.586578,39,거치형,N,N,기타,053-665-2918,대구 북구청
408,침산중학교 남편,대구광역시 북구 침산남로 121,,35.888897,128.588401,104,거치형,N,N,기타,053-665-2918,대구 북구청
409,침산2차청구 남편,대구광역시 북구 침산남로19길 8,,35.889093,128.587486,39,거치형,N,N,기타,053-665-2918,대구 북구청
410,북부도서관 앞,대구광역시 북구 옥산로 75,,35.884789,128.584105,52,단독형,N,Y,태양광식,053-665-2918,대구 북구청
411,국민건강보험 대구북부지사 앞,대구광역시 북구 침산남로 199,,35.887435,128.597529,39,휀스형,N,N,기타,053-665-2918,대구 북구청
412,명성푸르지오(북대구농협),대구광역시 북구 침산로 142,,35.889235,128.591609,20,단독형,N,N,기타,053-665-2918,대구 북구청
413,침산네거리 하나은행 앞,대구광역시 북구 침산로 138,,35.888895,128.592002,39,거치형,N,N,기타,053-665-2918,대구 북구청
414,침산네거리 신한은행 옆,대구광역시 북구 침산남로 154,,35.887987,128.592229,7,거치형,N,N,기타,053-665-2918,대구 북구청
415,침산2동사무소 앞,대구광역시 북구 침산남로 195,,35.88749,128.597057,10,단독형,N,N,기타,053-665-2918,대구 북구청
416,노숙인종합지원센터,대구광역시 북구 칠성남로38길 22,,35.875479,128.600197,10,휀스형,N,N,기타,053-665-2918,대구 북구청
417,지하철 칠성시장역 4번 출구,대구광역시 북구 칠성남로 233,,35.876046,128.606031,70,거치형,N,N,기타,053-665-2918,대구 북구청
418,칠성교 하단 신천공영주차장,,대구광역시 북구 칠성동1가 276-1,35.876084,128.606167,60,거치형,N,N,기타,053-665-2918,대구 북구청
419,지하철 대구역 1번 출구,대구광역시 북구 칠성남로30길 20,,35.87677,128.596967,42,거치형,N,N,기타,053-665-2918,대구 북구청
420,롯데백화점 대구역 뒷편,대구광역시 중구 태평로 161,,35.876131,128.596364,125,거치형,N,N,기타,053-665-2918,대구 북구청
421,북부소방서,대구광역시 북구 칠성남로 112,,35.878252,128.592341,10,휀스형,N,N,기타,053-665-2918,대구 북구청
422,신한동물병원 앞,대구광역시 북구 침산로21길 23,,35.885917,128.587769,43,휀스형,N,N,기타,053-665-2918,대구 북구청
423,태왕아너스로뎀 앞,대구광역시 북구 침산로21길 39,,35.891143,128.591585,20,거치형,N,N,기타,053-665-2918,대구 북구청
424,칠성동행정복지센터,대구광역시 북구 칠성로19길 4,,35.879402,128.599962,10,거치형,N,N,기타,053-665-2918,대구 북구청
425,대구복합스포츠타운 입구,대구광역시 북구 고성로191,,35.882441,128.587365,78,거치형,N,N,기타,053-665-2918,대구 북구청
426,고성동주민센터 입구,"대구광역시 북구 고성로31길 21, 고성동 행정복지센터 (고성동3가)",대구광역시 북구 고성동3가 6-270 고성동 행정복지센터,35.882,128.58356,10,거치형,N,N,기타,053-665-2918,대구 북구청
427,운암지주차장,,대구광역시 북구 구암동 615-13,35.93135,128.5638,20,거치형,N,N,기타,053-665-2918,대구 북구청
428,산격대우아파트,"대구광역시 북구 동북로 163(산격동, 산격대우아파트)",대구광역시 북구 산격동 500-1 산격대우아파트,35.89957,128.61102,20,거치형,N,N,기타,053-665-2918,대구 북구청
429,농어촌공사(경북지역본부),대구광역시 북구 구암로 158(구암동),대구광역시 북구 구암동 651,35.93144,128.55765,30,거치형,N,N,기타,053-665-2918,대구 북구청
430,태전1동 행정복지센터 앞,"대구광역시 북구 태전로7길 10-24, 태전1동 행정복지센터 (태전동)",대구광역시 북구 태전동 255-28 태전1동 행정복지센터,35.89286111,128.6096667,1,거치형,N,N,,053-665-2918,대구 북구청
431,대학로 85(경대북문),대구광역시 북구 대학로 85 (산격동),대구광역시 북구 산격동 1341-6,35.89246389,128.6089528,11,거치형,N,N,,053-665-2918,대구 북구청
432,대학로 79(경대북문),대구광역시 북구 대학로 79 (산격동),대구광역시 북구 산격동 1339,35.89246389,128.6089528,11,거치형,N,N,,053-665-2918,대구 북구청
433,국우동 1103-1,,대구광역시 북구 국우동 1103-1,35.9439,128.573775,12,거치형,N,N,,053-665-2918,대구 북구청
434,산격동 1181,,대구광역시 북구 산격동 1181,35.89667222,128.5998722,20,거치형,N,N,,053-665-2918,대구 북구청
435,연암네거리,"대구광역시 북구 연암로 183 (산격동, 산격주공아파트)",대구광역시 북구 산격동 724-12 산격주공아파트 북동측 연암네거리,35.90148056,128.5960083,14,거치형,N,Y,태양광식,053-665-2918,대구 북구청
436,산격중학교 삼거리 옆,대구광역시 북구 동북로 154,,35.900023,128.609386,13,거치형,N,N,기타,053-665-2918,대구 북구청
437,산격종합시장 입구,대구광역시 북구 동북로 168,,35.899341,128.610812,13,거치형,N,N,기타,053-665-2918,대구 북구청
438,경북대학교 북문,대구광역시 북구 대학로 80,,35.893102,128.610145,9,거치형,N,N,기타,053-665-2918,대구 북구청
439,경북대학교 북문,대구광역시 북구 대학로 111,,35.8933,128.610366,12,거치형,N,N,기타,053-665-2918,대구 북구청
440,대명과학상사 앞,대구광역시 북구 유통단지로8길 121-3,,35.908013,128.616799,13,거치형,N,N,태양광식,053-665-2918,대구 북구청
441,유통단지 NC아울렛 서편 공영주차장 앞,,대구광역시 북구 산격동 1640,35.90406,128.609086,13,거치형,N,N,기타,053-665-2918,대구 북구청
442,유통단지 NC아울렛 앞,대구광역시 북구 유통단지로14길 22,,35.905707,128.611253,6,거치형,N,N,기타,053-665-2918,대구 북구청
443,유통단지 섬유제품관 앞,대구광역시 북구 유통단지로 60,,35.906657,128.610581,6,거치형,N,N,기타,053-665-2918,대구 북구청
444,유통단지 전자도매상가 앞,대구광역시 북구 유통단지로 25,,35.905465,128.605169,13,거치형,N,N,기타,053-665-2918,대구 북구청
445,국민은행 유통단지점 앞,대구광역시 북구 유통단지로13길 9,,35.908322,128.609467,13,거치형,N,N,기타,053-665-2918,대구 북구청
446,유통단지 전자관 앞,대구광역시 북구 유통단지로 45,,35.906415,128.607419,6,거치형,N,N,기타,053-665-2918,대구 북구청
447,유통단지 신기공원 앞,,대구광역시 북구 산격동 1620,35.907087,128.608832,13,거치형,N,N,기타,053-665-2918,대구 북구청
448,유통단지 산업용재관 22동 앞,대구광역시 북구 유통단지로 16,,35.904877,128.607068,6,거치형,N,N,기타,053-665-2918,대구 북구청
449,유통단지 산업용재관 31동 앞,대구광역시 북구 유통단지로 16,,35.904193,128.607531,6,거치형,N,N,기타,053-665-2918,대구 북구청
450,북구청소년회관 앞,대구광역시 북구 검단로 71-17,,35.905574,128.616298,27,거치형,N,N,기타,053-665-2918,대구 북구청
451,노원동 행정복지센터,대구광역시 북구 노원로10길 166,,35.890251,128.576284,5,거치형,N,N,기타,053-665-2918,대구 북구청
452,지상철 원대역,대구광역시 북구 팔달로 215-2,,35.888077,128.573714,10,거치형,N,N,기타,053-665-2918,대구 북구청
453,지상철 팔달시장역,대구광역시 북구 팔달로 155,,35.889063,128.567101,40,거치형,N,N,기타,053-665-2918,대구 북구청
454,오봉로 1,대구광역시 북구 오봉로 1,,35.88799,128.575931,37,거치형,N,N,수동식,053-665-2918,대구 북구청
455,노원동3가 MG새마을금고 앞,대구광역시 북구 팔달로 137,,35.889401,128.565066,5,휀스형,N,N,기타,053-665-2918,대구 북구청
456,노원동3가 만평네거리 교통섬,대구광역시 북구 팔달로 105,,35.88991,128.561792,64,거치형,N,N,기타,053-665-2918,대구 북구청
